Word,Length of characters,Frequency rank,Relative frequency
監督,27,4497,0.000184314809694959
象徵,26,4497,0.000184314809694959
尾骨,16,4497,0.000184314809694959
高齡,30,4497,0.000184314809694959
砲兵,17,4497,0.000184314809694959
市長,13,4497,0.000184314809694959
簽署,32,4497,0.000184314809694959
信託,19,4497,0.000184314809694959
財務,20,4497,0.000184314809694959
拉里,15,4497,0.000184314809694959
明確,23,4497,0.000184314809694959
唯一,12,4497,0.000184314809694959
洗清,20,4497,0.000184314809694959
交錯,22,4497,0.000184314809694959
買家,22,4497,0.000184314809694959
秒鐘,29,4497,0.000184314809694959
著名,17,4497,0.000184314809694959
賽季,25,4497,0.000184314809694959
不行,10,4497,0.000184314809694959
季末,13,4497,0.000184314809694959
傳達,25,4497,0.000184314809694959
昨天,13,4497,0.000184314809694959
付出,10,4497,0.000184314809694959
派往,17,4497,0.000184314809694959
暫時,25,4497,0.000184314809694959
轟動,32,4497,0.000184314809694959
飲品,21,4497,0.000184314809694959
山芋,9,4497,0.000184314809694959
網球,25,4497,0.000184314809694959
無限,20,4497,0.000184314809694959
君特,17,4497,0.000184314809694959
得出,16,4497,0.000184314809694959
萬斯,24,4497,0.000184314809694959
庭審,24,4497,0.000184314809694959
明鏡,27,4497,0.000184314809694959
裁定,20,4497,0.000184314809694959
需時,24,4497,0.000184314809694959
周刊,13,4497,0.000184314809694959
飢荒,19,4497,0.000184314809694959
極端,26,4497,0.000184314809694959
不止,8,4497,0.000184314809694959
迫降,16,4497,0.000184314809694959
電話,26,4497,0.000184314809694959
沉入,9,4497,0.000184314809694959
海底,18,4497,0.000184314809694959
沖上,10,4497,0.000184314809694959
官府,16,4497,0.000184314809694959
波音,17,4497,0.000184314809694959
技巧,12,4497,0.000184314809694959
萬民,17,4497,0.000184314809694959
襟翼,35,4497,0.000184314809694959
峽灣,35,4497,0.000184314809694959
啤酒,21,4497,0.000184314809694959
派系,16,4497,0.000184314809694959
纜車,34,4497,0.000184314809694959
怪獸,27,4497,0.000184314809694959
祭祀,18,4497,0.000184314809694959
博伊,18,4497,0.000184314809694959
斯特,22,4497,0.000184314809694959
現場,23,4497,0.000184314809694959
出發,17,4497,0.000184314809694959
西蒙,19,4497,0.000184314809694959
破舊,27,4497,0.000184314809694959
土豆,10,4497,0.000184314809694959
危險,21,4497,0.000184314809694959
坐船,18,4497,0.000184314809694959
美孚,16,4497,0.000184314809694959
軍營,25,4497,0.000184314809694959
供奉,16,4497,0.000184314809694959
第四,16,4497,0.000184314809694959
停止,15,4497,0.000184314809694959
鴨子,19,4497,0.000184314809694959
文書,14,4497,0.000184314809694959
合適,20,4497,0.000184314809694959
熱曲,21,4497,0.000184314809694959
奏起,19,4497,0.000184314809694959
風琴,21,4497,0.000184314809694959
地心,10,4497,0.000184314809694959
早晨,17,4497,0.000184314809694959
課上,18,4497,0.000184314809694959
製服,22,4497,0.000184314809694959
方形,11,4497,0.000184314809694959
祭壇,27,4497,0.000184314809694959
引力,6,4497,0.000184314809694959
焚毀,25,4497,0.000184314809694959
石群,18,4497,0.000184314809694959
局長,15,4497,0.000184314809694959
南北,14,4497,0.000184314809694959
石碑,18,4497,0.000184314809694959
觸控,31,4497,0.000184314809694959
退黨,29,4497,0.000184314809694959
碑文,17,4497,0.000184314809694959
高大,13,4497,0.000184314809694959
本機,21,4497,0.000184314809694959
事故,17,4497,0.000184314809694959
魔幻,24,4497,0.000184314809694959
質詢,28,4497,0.000184314809694959
走向,13,4497,0.000184314809694959
周報,20,4497,0.000184314809694959
下地,9,4497,0.000184314809694959
昂揚,20,4497,0.000184314809694959
自滿,20,4497,0.000184314809694959
口角,10,4497,0.000184314809694959
庫恩,20,4497,0.000184314809694959
信件,15,4497,0.000184314809694959
只好,11,4497,0.000184314809694959
激活,25,4497,0.000184314809694959
著裝,24,4497,0.000184314809694959
快拍,15,4497,0.000184314809694959
吉祥,16,4497,0.000184314809694959
峰會,23,4497,0.000184314809694959
每天,11,4497,0.000184314809694959
保守,15,4497,0.000184314809694959
沉悶,19,4497,0.000184314809694959
週年,17,4497,0.000184314809694959
國籍,31,4497,0.000184314809694959
猴子,15,4497,0.000184314809694959
黃道,24,4497,0.000184314809694959
較早,19,4497,0.000184314809694959
陳腐,24,4497,0.000184314809694959
剩下,15,4497,0.000184314809694959
對外,19,4497,0.000184314809694959
表格,18,4497,0.000184314809694959
行走,13,4497,0.000184314809694959
帕克,15,4497,0.000184314809694959
繼而,26,4497,0.000184314809694959
資料,23,4497,0.000184314809694959
華人,12,4497,0.000184314809694959
特工,13,4497,0.000184314809694959
活躍,30,4497,0.000184314809694959
菩薩,27,4497,0.000184314809694959
各天,10,4497,0.000184314809694959
生效,15,4497,0.000184314809694959
北約,14,4497,0.000184314809694959
撤出,20,4497,0.000184314809694959
撤銷,30,4497,0.000184314809694959
製裁,26,4497,0.000184314809694959
制裁,20,4497,0.000184314809694959
辭職,37,4497,0.000184314809694959
當週,24,4497,0.000184314809694959
分配,14,4497,0.000184314809694959
廢除,24,4497,0.000184314809694959
此事,14,4497,0.000184314809694959
穿越,21,4497,0.000184314809694959
分割,16,4497,0.000184314809694959
構成,20,4497,0.000184314809694959
新一,14,4497,0.000184314809694959
進球,22,4497,0.000184314809694959
價值,25,4497,0.000184314809694959
派遣,22,4497,0.000184314809694959
政壇,25,4497,0.000184314809694959
老手,10,4497,0.000184314809694959
石油,13,4497,0.000184314809694959
像是,22,4497,0.000184314809694959
機關,35,4497,0.000184314809694959
契丹,13,4497,0.000184314809694959
食用,14,4497,0.000184314809694959
遼朝,27,4497,0.000184314809694959
創下,15,4497,0.000184314809694959
章節,24,4497,0.000184314809694959
足協,15,4497,0.000184314809694959
一體,23,4497,0.000184314809694959
回來,14,4497,0.000184314809694959
埃森,22,4497,0.000184314809694959
小麥,14,4497,0.000184314809694959
襲擊,39,4497,0.000184314809694959
監控,25,4497,0.000184314809694959
害人,12,4497,0.000184314809694959
夜晚,19,4497,0.000184314809694959
奧恩,23,4497,0.000184314809694959
統一,13,4497,0.000184314809694959
敵對,29,4497,0.000184314809694959
疏通,22,4497,0.000184314809694959
手法,12,4497,0.000184314809694959
親密,27,4497,0.000184314809694959
調節,28,4497,0.000184314809694959
丈夫,7,4497,0.000184314809694959
對付,19,4497,0.000184314809694959
赦免,18,4497,0.000184314809694959
設施,20,4497,0.000184314809694959
極佳,20,4497,0.000184314809694959
提升,16,4497,0.000184314809694959
里奇,15,4497,0.000184314809694959
矽谷,15,4497,0.000184314809694959
過多,17,4497,0.000184314809694959
再生,11,4497,0.000184314809694959
熟練,30,4497,0.000184314809694959
回報,18,4497,0.000184314809694959
爭取,16,4497,0.000184314809694959
退休,15,4497,0.000184314809694959
所需,22,4497,0.000184314809694959
春節,22,4497,0.000184314809694959
宛如,14,4497,0.000184314809694959
控訴,23,4497,0.000184314809694959
孤獨,24,4497,0.000184314809694959
寂寞,24,4497,0.000184314809694959
請求,22,4497,0.000184314809694959
否決,14,4497,0.000184314809694959
演變,37,4497,0.000184314809694959
高地,16,4497,0.000184314809694959
傷亡,16,4497,0.000184314809694959
祭品,20,4497,0.000184314809694959
失去,10,4497,0.000184314809694959
聖殿,26,4497,0.000184314809694959
相鄰,23,4497,0.000184314809694959
意識,32,4497,0.000184314809694959
卡隆,16,4497,0.000184314809694959
巨碑,17,4497,0.000184314809694959
無視,23,4497,0.000184314809694959
水池,10,4497,0.000184314809694959
惡化,16,4497,0.000184314809694959
教授,22,4497,0.000184314809694959
髮明,23,4497,0.000184314809694959
司機,21,4497,0.000184314809694959
信徒,19,4497,0.000184314809694959
租賃,23,4497,0.000184314809694959
儀式,21,4497,0.000184314809694959
死掉,17,4497,0.000184314809694959
擬人,19,4497,0.000184314809694959
舊款,29,4497,0.000184314809694959
羅西,25,4497,0.000184314809694959
謠言,24,4497,0.000184314809694959
鍵盤,31,4497,0.000184314809694959
實例,22,4497,0.000184314809694959
班圖,24,4497,0.000184314809694959
上方,7,4497,0.000184314809694959
沿岸,16,4497,0.000184314809694959
窄窄,20,4497,0.000184314809694959
山峰,13,4497,0.000184314809694959
代替,17,4497,0.000184314809694959
頭盔,27,4497,0.000184314809694959
讀心,26,4497,0.000184314809694959
背部,19,4497,0.000184314809694959
傑登,24,4497,0.000184314809694959
隊伍,17,4497,0.000184314809694959
低處,18,4497,0.000184314809694959
起伏,16,4497,0.000184314809694959
總額,35,4497,0.000184314809694959
偶爾,25,4497,0.000184314809694959
多達,18,4497,0.000184314809694959
電力,15,4497,0.000184314809694959
廣場,26,4497,0.000184314809694959
任期,18,4497,0.000184314809694959
迴避,25,4497,0.000184314809694959
回應,23,4497,0.000184314809694959
大洲,12,4497,0.000184314809694959
消費,22,4497,0.000184314809694959
議題,38,4497,0.000184314809694959
退出,14,4497,0.000184314809694959
各樣,21,4497,0.000184314809694959
裝有,19,4497,0.000184314809694959
科屬,30,4497,0.000184314809694959
暴力,17,4497,0.000184314809694959
消防,16,4497,0.000184314809694959
報警,31,4497,0.000184314809694959
信號,22,4497,0.000184314809694959
電報,25,4497,0.000184314809694959
該區,24,4497,0.000184314809694959
木偶,15,4497,0.000184314809694959
吸引,10,4497,0.000184314809694959
芬蘭,27,4497,0.000184314809694959
范圍,20,4497,0.000184314809694959
梅塞,24,4497,0.000184314809694959
賣給,27,4497,0.000184314809694959
通往,18,4497,0.000184314809694959
喬格,22,4497,0.000184314809694959
預期,25,4497,0.000184314809694959
左岸,13,4497,0.000184314809694959
共享,14,4497,0.000184314809694959
一億,16,4497,0.000184314809694959
彼得,19,4497,0.000184314809694959
貨物,19,4497,0.000184314809694959
管轄,31,4497,0.000184314809694959
過時,21,4497,0.000184314809694959
修補,21,4497,0.000184314809694959
四千,8,4497,0.000184314809694959
金門,16,4497,0.000184314809694959
主動,16,4497,0.000184314809694959
花園,20,4497,0.000184314809694959
解除,22,4497,0.000184314809694959
放鬆,26,4497,0.000184314809694959
隨即,21,4497,0.000184314809694959
戰末,21,4497,0.000184314809694959
接管,25,4497,0.000184314809694959
集會,25,4497,0.000184314809694959
大家,13,4497,0.000184314809694959
富人,14,4497,0.000184314809694959
指責,20,4497,0.000184314809694959
等到,20,4497,0.000184314809694959
各處,17,4497,0.000184314809694959
贏回,26,4497,0.000184314809694959
農村,20,4497,0.000184314809694959
有毒,15,4497,0.000184314809694959
鍍銅,31,4497,0.000184314809694959
山上,6,4497,0.000184314809694959
數千,18,4497,0.000184314809694959
嗆肺,21,4497,0.000184314809694959
頂部,21,4497,0.000184314809694959
路德,28,4497,0.000184314809694959
擔負,25,4497,0.000184314809694959
急劇,24,4497,0.000184314809694959
下滑,15,4497,0.000184314809694959
霧霾,40,4497,0.000184314809694959
工黨,23,4497,0.000184314809694959
選票,26,4497,0.000184314809694959
順序,19,4497,0.000184314809694959
熱烈,25,4497,0.000184314809694959
總理,28,4497,0.000184314809694959
白天,9,4497,0.000184314809694959
總共,23,4497,0.000184314809694959
餘下,18,4497,0.000184314809694959
冰點,23,4497,0.000184314809694959
枯竭,23,4497,0.000184314809694959
局限,15,4497,0.000184314809694959
所言,15,4497,0.000184314809694959
壓緊,31,4497,0.000184314809694959
侵蝕,23,4497,0.000184314809694959
驚恐,32,4497,0.000184314809694959
麵包,25,4497,0.000184314809694959
高漲,24,4497,0.000184314809694959
供應,25,4497,0.000184314809694959
沮喪,20,4497,0.000184314809694959
蔑視,25,4497,0.000184314809694959
地貌,20,4497,0.000184314809694959
逃跑,21,4497,0.000184314809694959
大英,11,4497,0.000184314809694959
周邊,26,4497,0.000184314809694959
不利,11,4497,0.000184314809694959
不夠,15,4497,0.000184314809694959
減輕,26,4497,0.000184314809694959
謹慎,31,4497,0.000184314809694959
返場,19,4497,0.000184314809694959
所行,14,4497,0.000184314809694959
到此,14,4497,0.000184314809694959
勝任,18,4497,0.000184314809694959
大會,16,4497,0.000184314809694959
溫室,22,4497,0.000184314809694959
性情,19,4497,0.000184314809694959
享用,13,4497,0.000184314809694959
規則,20,4497,0.000184314809694959
頭腦,29,4497,0.000184314809694959
解散,25,4497,0.000184314809694959
突破,19,4497,0.000184314809694959
如今,10,4497,0.000184314809694959
廣闊,31,4497,0.000184314809694959
核心,14,4497,0.000184314809694959
覆核,28,4497,0.000184314809694959
徑流,20,4497,0.000184314809694959
重建,17,4497,0.000184314809694959
電信,22,4497,0.000184314809694959
拜登,21,4497,0.000184314809694959
地形,13,4497,0.000184314809694959
供水,12,4497,0.000184314809694959
諸國,26,4497,0.000184314809694959
領地,20,4497,0.000184314809694959
衰落,22,4497,0.000184314809694959
高達,22,4497,0.000184314809694959
沿用,13,4497,0.000184314809694959
哪怕,17,4497,0.000184314809694959
山谷,10,4497,0.000184314809694959
外界,14,4497,0.000184314809694959
隔開,24,4497,0.000184314809694959
疫苗,17,4497,0.000184314809694959
米蘭,26,4497,0.000184314809694959
分成,10,4497,0.000184314809694959
地處,17,4497,0.000184314809694959
平等,17,4497,0.000184314809694959
私下,10,4497,0.000184314809694959
多樣,21,4497,0.000184314809694959
葉子,15,4497,0.000184314809694959
帳戶,15,4497,0.000184314809694959
和解,21,4497,0.000184314809694959
警官,27,4497,0.000184314809694959
多麼,20,4497,0.000184314809694959
現像,24,4497,0.000184314809694959
燒毀,29,4497,0.000184314809694959
群眾,24,4497,0.000184314809694959
溫帶,24,4497,0.000184314809694959
分化,8,4497,0.000184314809694959
勳章,27,4497,0.000184314809694959
住房,15,4497,0.000184314809694959
追逐,19,4497,0.000184314809694959
矛盾,14,4497,0.000184314809694959
匯入,15,4497,0.000184314809694959
住到,15,4497,0.000184314809694959
溫和,21,4497,0.000184314809694959
施壓,26,4497,0.000184314809694959
協約,17,4497,0.000184314809694959
享有,14,4497,0.000184314809694959
榮譽,34,4497,0.000184314809694959
城區,20,4497,0.000184314809694959
互動,15,4497,0.000184314809694959
主任,11,4497,0.000184314809694959
巫術,18,4497,0.000184314809694959
撤離,33,4497,0.000184314809694959
殺害,20,4497,0.000184314809694959
意外,18,4497,0.000184314809694959
攻占,12,4497,0.000184314809694959
恢復,21,4497,0.000184314809694959
命運,20,4497,0.000184314809694959
長途,18,4497,0.000184314809694959
征程,20,4497,0.000184314809694959
船長,19,4497,0.000184314809694959
特赦,21,4497,0.000184314809694959
凍土,13,4497,0.000184314809694959
遺棄,27,4497,0.000184314809694959
爵士,20,4497,0.000184314809694959
堅毅,26,4497,0.000184314809694959
橫穿,25,4497,0.000184314809694959
法治,16,4497,0.000184314809694959
會務,23,4497,0.000184314809694959
信心,13,4497,0.000184314809694959
嚴冬,24,4497,0.000184314809694959
種馬,24,4497,0.000184314809694959
搏鬥,23,4497,0.000184314809694959
濕地,23,4497,0.000184314809694959
重型,18,4497,0.000184314809694959
火砲,14,4497,0.000184314809694959
要塞,22,4497,0.000184314809694959
水力,6,4497,0.000184314809694959
城堡,21,4497,0.000184314809694959
格里,17,4497,0.000184314809694959
柳枝,17,4497,0.000184314809694959
聖經,26,4497,0.000184314809694959
跨海,23,4497,0.000184314809694959
大船,14,4497,0.000184314809694959
擴張,28,4497,0.000184314809694959
訂立,14,4497,0.000184314809694959
遍布,17,4497,0.000184314809694959
崗哨,21,4497,0.000184314809694959
來往,16,4497,0.000184314809694959
看作,16,4497,0.000184314809694959
主日,9,4497,0.000184314809694959
事業,21,4497,0.000184314809694959
棕枝,20,4497,0.000184314809694959
起點,27,4497,0.000184314809694959
檢討,27,4497,0.000184314809694959
事項,20,4497,0.000184314809694959
衰亡,13,4497,0.000184314809694959
肩負,17,4497,0.000184314809694959
超出,17,4497,0.000184314809694959
乾燥,28,4497,0.000184314809694959
限額,26,4497,0.000184314809694959
私營,23,4497,0.000184314809694959
阻礙,26,4497,0.000184314809694959
不便,13,4497,0.000184314809694959
馬匹,14,4497,0.000184314809694959
旁邊,28,4497,0.000184314809694959
球場,23,4497,0.000184314809694959
見面,16,4497,0.000184314809694959
各個,16,4497,0.000184314809694959
王位,11,4497,0.000184314809694959
吞噬,23,4497,0.000184314809694959
等候,22,4497,0.000184314809694959
木製,18,4497,0.000184314809694959
看台,14,4497,0.000184314809694959
傳送,22,4497,0.000184314809694959
其餘,23,4497,0.000184314809694959
拆毀,21,4497,0.000184314809694959
正常,16,4497,0.000184314809694959
六世,9,4497,0.000184314809694959
侄子,11,4497,0.000184314809694959
考量,18,4497,0.000184314809694959
入侵,11,4497,0.000184314809694959
總體,39,4497,0.000184314809694959
死刑,12,4497,0.000184314809694959
小島,13,4497,0.000184314809694959
島民,15,4497,0.000184314809694959
馬厩,21,4497,0.000184314809694959
大海,13,4497,0.000184314809694959
碰撞,28,4497,0.000184314809694959
島上,13,4497,0.000184314809694959
五世,9,4497,0.000184314809694959
季風,17,4497,0.000184314809694959
偏低,18,4497,0.000184314809694959
繼承,28,4497,0.000184314809694959
順位,19,4497,0.000184314809694959
她們,16,4497,0.000184314809694959
姨媽,22,4497,0.000184314809694959
草根,19,4497,0.000184314809694959
靠前,24,4497,0.000184314809694959
鮮有,23,4497,0.000184314809694959
氧氣,20,4497,0.000184314809694959
人體,24,4497,0.000184314809694959
較晚,24,4497,0.000184314809694959
任命,14,4497,0.000184314809694959
細胞,20,4497,0.000184314809694959
事宜,16,4497,0.000184314809694959
碰到,21,4497,0.000184314809694959
藝名,24,4497,0.000184314809694959
市區,16,4497,0.000184314809694959
演說,28,4497,0.000184314809694959
公頃,15,4497,0.000184314809694959
熱愛,28,4497,0.000184314809694959
借用,15,4497,0.000184314809694959
俯瞰,26,4497,0.000184314809694959
儲備,29,4497,0.000184314809694959
塔比,16,4497,0.000184314809694959
英倫,18,4497,0.000184314809694959
光輝,21,4497,0.000184314809694959
形容,17,4497,0.000184314809694959
破滅,23,4497,0.000184314809694959
上任,9,4497,0.000184314809694959
複雜,32,4497,0.000184314809694959
首相,18,4497,0.000184314809694959
閣下,17,4497,0.000184314809694959
擴建,25,4497,0.000184314809694959
沙皇,16,4497,0.000184314809694959
艦隊,31,4497,0.000184314809694959
開墾,28,4497,0.000184314809694959
新教,24,4497,0.000184314809694959
宇宙,14,4497,0.000184314809694959
受訓,18,4497,0.000184314809694959
堵塞,24,4497,0.000184314809694959
寶寶,40,4497,0.000184314809694959
錢幣,30,4497,0.000184314809694959
監管,28,4497,0.000184314809694959
迫使,16,4497,0.000184314809694959
銷售,26,4497,0.000184314809694959
巡邏,28,4497,0.000184314809694959
餘生,20,4497,0.000184314809694959
本質,20,4497,0.000184314809694959
欺凌,22,4497,0.000184314809694959
剛滿,24,4497,0.000184314809694959
財產,21,4497,0.000184314809694959
河谷,15,4497,0.000184314809694959
例行,14,4497,0.000184314809694959
陷入,12,4497,0.000184314809694959
逃離,27,4497,0.000184314809694959
回程,18,4497,0.000184314809694959
施加,14,4497,0.000184314809694959
煩事,21,4497,0.000184314809694959
丁丁,4,4497,0.000184314809694959
首家,19,4497,0.000184314809694959
通婚,21,4497,0.000184314809694959
博愛,25,4497,0.000184314809694959
拍成,14,4497,0.000184314809694959
華特,20,4497,0.000184314809694959
徒勞,22,4497,0.000184314809694959
波斯,20,4497,0.000184314809694959
從軍,20,4497,0.000184314809694959
吸納,16,4497,0.000184314809694959
文壇,20,4497,0.000184314809694959
印記,15,4497,0.000184314809694959
罪行,19,4497,0.000184314809694959
沿海,18,4497,0.000184314809694959
訪談,26,4497,0.000184314809694959
十世,7,4497,0.000184314809694959
手工,7,4497,0.000184314809694959
季節,21,4497,0.000184314809694959
外部,15,4497,0.000184314809694959
折磨,23,4497,0.000184314809694959
岩漿,23,4497,0.000184314809694959
遠征,21,4497,0.000184314809694959
跟踪,28,4497,0.000184314809694959
變暖,36,4497,0.000184314809694959
拼寫,24,4497,0.000184314809694959
適當,27,4497,0.000184314809694959
火山,7,4497,0.000184314809694959
源頭,29,4497,0.000184314809694959
趕來,22,4497,0.000184314809694959
粘稠,24,4497,0.000184314809694959
維和,22,4497,0.000184314809694959
茵河,17,4497,0.000184314809694959
不前,13,4497,0.000184314809694959
停滯,25,4497,0.000184314809694959
革新,22,4497,0.000184314809694959
原聲,27,4497,0.000184314809694959
有的,14,4497,0.000184314809694959
糾紛,18,4497,0.000184314809694959
以往,12,4497,0.000184314809694959
到底,16,4497,0.000184314809694959
想出,18,4497,0.000184314809694959
寶河,28,4497,0.000184314809694959
塑造,23,4497,0.000184314809694959
外流,15,4497,0.000184314809694959
幾十,14,4497,0.000184314809694959
轉運,30,4497,0.000184314809694959
黑海,22,4497,0.000184314809694959
戰艦,36,4497,0.000184314809694959
偏遠,24,4497,0.000184314809694959
遺址,22,4497,0.000184314809694959
紅銅,23,4497,0.000184314809694959
冰人,8,4497,0.000184314809694959
大型,12,4497,0.000184314809694959
奧茲,22,4497,0.000184314809694959
新興,29,4497,0.000184314809694959
乾預,24,4497,0.000184314809694959
掀起,21,4497,0.000184314809694959
揚帆,18,4497,0.000184314809694959
疾病,20,4497,0.000184314809694959
千瓦,7,4497,0.000184314809694959
失收,11,4497,0.000184314809694959
洪水,13,4497,0.000184314809694959
爆炸,28,4497,0.000184314809694959
冷卻,16,4497,0.000184314809694959
流放,18,4497,0.000184314809694959
歸家,28,4497,0.000184314809694959
深處,22,4497,0.000184314809694959
雨月,12,4497,0.000184314809694959
高迪,18,4497,0.000184314809694959
後殿,22,4497,0.000184314809694959
災難,26,4497,0.000184314809694959
宣佈,16,4497,0.000184314809694959
乾涸,22,4497,0.000184314809694959
便宜,17,4497,0.000184314809694959
政期,21,4497,0.000184314809694959
親自,22,4497,0.000184314809694959
攔截,34,4497,0.000184314809694959
科瑞,22,4497,0.000184314809694959
作物,15,4497,0.000184314809694959
先例,14,4497,0.000184314809694959
烈性,18,4497,0.000184314809694959
野生,16,4497,0.000184314809694959
血液,17,4497,0.000184314809694959
無疑,26,4497,0.000184314809694959
回答,18,4497,0.000184314809694959
領事,22,4497,0.000184314809694959
西南,15,4497,0.000184314809694959
角逐,17,4497,0.000184314809694959
當今,17,4497,0.000184314809694959
途徑,20,4497,0.000184314809694959
極為,21,4497,0.000184314809694959
發行,18,4497,0.000184314809694959
變種,37,4497,0.000184314809694959
確鑿,43,4497,0.000184314809694959
預料,23,4497,0.000184314809694959
徵兵,22,4497,0.000184314809694959
非法,16,4497,0.000184314809694959
拱璧,27,4497,0.000184314809694959
橫向,22,4497,0.000184314809694959
雨季,16,4497,0.000184314809694959
眾多,17,4497,0.000184314809694959
模式,20,4497,0.000184314809694959
見到,15,4497,0.000184314809694959
災害,17,4497,0.000184314809694959
任職,24,4497,0.000184314809694959
造山,13,4497,0.000184314809694959
運動,23,4497,0.000184314809694959
稱作,21,4497,0.000184314809694959
地殼,18,4497,0.000184314809694959
潛沒,22,4497,0.000184314809694959
亮相,18,4497,0.000184314809694959
木匠,10,4497,0.000184314809694959
木工,7,4497,0.000184314809694959
家具,18,4497,0.000184314809694959
會面,22,4497,0.000184314809694959
遷移,26,4497,0.000184314809694959
往北,13,4497,0.000184314809694959
談論,30,4497,0.000184314809694959
安慰,21,4497,0.000184314809694959
考察,20,4497,0.000184314809694959
下部,13,4497,0.000184314809694959
達利,19,4497,0.000184314809694959
固定,16,4497,0.000184314809694959
譴責,31,4497,0.000184314809694959
特殊,20,4497,0.000184314809694959
就任,18,4497,0.000184314809694959
防止,10,4497,0.000184314809694959
引入,6,4497,0.000184314809694959
市內,9,4497,0.000184314809694959
當年,19,4497,0.000184314809694959
癱瘓,38,4497,0.000184314809694959
傾向,19,4497,0.000184314809694959
癌症,27,4497,0.000184314809694959
水牛,8,4497,0.000184314809694959
宣誓,23,4497,0.000184314809694959
美味,17,4497,0.000184314809694959
遇上,15,4497,0.000184314809694959
成因,12,4497,0.000184314809694959
密碼,26,4497,0.000184314809694959
記載,23,4497,0.000184314809694959
嚴刑,25,4497,0.000184314809694959
新約,22,4497,0.000184314809694959
尖塔,18,4497,0.000184314809694959
帽子,15,4497,0.000184314809694959
守衛,21,4497,0.000184314809694959
民意,18,4497,0.000184314809694959
十七,4,4497,0.000184314809694959
戰意,29,4497,0.000184314809694959
高昂,18,4497,0.000184314809694959
議員,30,4497,0.000184314809694959
彈入,17,4497,0.000184314809694959
成見,13,4497,0.000184314809694959
加工,8,4497,0.000184314809694959
分歧,12,4497,0.000184314809694959
擯除,26,4497,0.000184314809694959
博士,15,4497,0.000184314809694959
厭惡,26,4497,0.000184314809694959
意思,22,4497,0.000184314809694959
鄉村,18,4497,0.000184314809694959
下配,13,4497,0.000184314809694959
月相,13,4497,0.000184314809694959
麻煩,24,4497,0.000184314809694959
兩千,11,4497,0.000184314809694959
樹皮,21,4497,0.000184314809694959
牛頓,17,4497,0.000184314809694959
鯰魚,30,4497,0.000184314809694959
鷹派,33,4497,0.000184314809694959
向來,14,4497,0.000184314809694959
動盪,28,4497,0.000184314809694959
立刻,13,4497,0.000184314809694959
誓言,21,4497,0.000184314809694959
牽涉,21,4497,0.000184314809694959
閏月,16,4497,0.000184314809694959
厭戰,30,4497,0.000184314809694959
連鎖,28,4497,0.000184314809694959
審訊,25,4497,0.000184314809694959
沿著,19,4497,0.000184314809694959
免費,19,4497,0.000184314809694959
死去,11,4497,0.000184314809694959
溫特,23,4497,0.000184314809694959
返現,18,4497,0.000184314809694959
一會,14,4497,0.000184314809694959
拍到,16,4497,0.000184314809694959
采訪,19,4497,0.000184314809694959
戴上,20,4497,0.000184314809694959
樂購,32,4497,0.000184314809694959
眼鏡,30,4497,0.000184314809694959
有利,13,4497,0.000184314809694959
度過,20,4497,0.000184314809694959
原型,19,4497,0.000184314809694959
自尊,18,4497,0.000184314809694959
陽光,17,4497,0.000184314809694959
抗爭,15,4497,0.000184314809694959
小步,10,4497,0.000184314809694959
聽到,30,4497,0.000184314809694959
噪音,25,4497,0.000184314809694959
煩躁,33,4497,0.000184314809694959
後世,14,4497,0.000184314809694959
可怕,13,4497,0.000184314809694959
預言,20,4497,0.000184314809694959
景觀,36,4497,0.000184314809694959
漫長,22,4497,0.000184314809694959
英年,14,4497,0.000184314809694959
錘子,19,4497,0.000184314809694959
輕輕,28,4497,0.000184314809694959
敲擊,31,4497,0.000184314809694959
耶穌,24,4497,0.000184314809694959
總數,32,4497,0.000184314809694959
早市,11,4497,0.000184314809694959
著稱,25,4497,0.000184314809694959
突變,32,4497,0.000184314809694959
仍是,13,4497,0.000184314809694959
普遍,24,4497,0.000184314809694959
捕撈,25,4497,0.000184314809694959
總局,24,4497,0.000184314809694959
哈佛,16,4497,0.000184314809694959
越多,18,4497,0.000184314809694959
年份,12,4497,0.000184314809694959
吸煙,19,4497,0.000184314809694959
云層,19,4497,0.000184314809694959
發掘,23,4497,0.000184314809694959
拿到,18,4497,0.000184314809694959
煙霧,31,4497,0.000184314809694959
遮擋,30,4497,0.000184314809694959
模特,24,4497,0.000184314809694959
大笑,13,4497,0.000184314809694959
站台,15,4497,0.000184314809694959
洛克,16,4497,0.000184314809694959
受邀,24,4497,0.000184314809694959
集市,17,4497,0.000184314809694959
察覺,34,4497,0.000184314809694959
上演,17,4497,0.000184314809694959
植被,22,4497,0.000184314809694959
發出,17,4497,0.000184314809694959
奇特,18,4497,0.000184314809694959
挽救,21,4497,0.000184314809694959
極好,18,4497,0.000184314809694959
交織,24,4497,0.000184314809694959
困難,26,4497,0.000184314809694959
水道,16,4497,0.000184314809694959
階級,20,4497,0.000184314809694959
憑藉,33,4497,0.000184314809694959
從來,19,4497,0.000184314809694959
降落,20,4497,0.000184314809694959
玩笑,18,4497,0.000184314809694959
採用,16,4497,0.000184314809694959
很爛,30,4497,0.000184314809694959
蒙混,24,4497,0.000184314809694959
過關,30,4497,0.000184314809694959
壯大,10,4497,0.000184314809694959
跳過,24,4497,0.000184314809694959
擊中,21,4497,0.000184314809694959
塵埃,24,4497,0.000184314809694959
辭令,24,4497,0.000184314809694959
