Word,Length of characters,Frequency rank,Relative frequency
驚訝,2,1911,0.00011032048099729714
告知,2,1911,0.00011032048099729714
藝術性,3,1911,0.00011032048099729714
黨,1,1911,0.00011032048099729714
即使,2,1911,0.00011032048099729714
民主,2,1911,0.00011032048099729714
條款,2,1911,0.00011032048099729714
奪回,2,1911,0.00011032048099729714
添加,2,1911,0.00011032048099729714
針對,2,1911,0.00011032048099729714
圍繞,2,1911,0.00011032048099729714
檢測,2,1911,0.00011032048099729714
同年,2,1911,0.00011032048099729714
開,1,1911,0.00011032048099729714
接收,2,1911,0.00011032048099729714
時刻,2,1911,0.00011032048099729714
飛行,2,1911,0.00011032048099729714
猜測,2,1911,0.00011032048099729714
起源,2,1911,0.00011032048099729714
可靠,2,1911,0.00011032048099729714
轉,1,1911,0.00011032048099729714
注意,2,1911,0.00011032048099729714
更為,2,1911,0.00011032048099729714
年級,2,1911,0.00011032048099729714
席位,2,1911,0.00011032048099729714
旅行,2,1911,0.00011032048099729714
登上,2,1911,0.00011032048099729714
強,1,1911,0.00011032048099729714
認識,2,1911,0.00011032048099729714
總部,2,1911,0.00011032048099729714
群體,2,1911,0.00011032048099729714
leive,5,1911,0.00011032048099729714
pugh,4,1911,0.00011032048099729714
實驗,2,1911,0.00011032048099729714
數字,2,1911,0.00011032048099729714
佔,1,1911,0.00011032048099729714
結果,2,1911,0.00011032048099729714
環節,2,1911,0.00011032048099729714
形式,2,1911,0.00011032048099729714
蘇格蘭,3,1911,0.00011032048099729714
目的,2,1911,0.00011032048099729714
火箭,2,1911,0.00011032048099729714
網上,2,1911,0.00011032048099729714
醫療,2,1911,0.00011032048099729714
種族,2,1911,0.00011032048099729714
差異,2,1911,0.00011032048099729714
大麻,2,1911,0.00011032048099729714
機會,2,1911,0.00011032048099729714
意圖,2,1911,0.00011032048099729714
變遷,2,1911,0.00011032048099729714
船員,2,1911,0.00011032048099729714
亦,1,1911,0.00011032048099729714
歡迎,2,1911,0.00011032048099729714
空中,2,1911,0.00011032048099729714
訪問,2,1911,0.00011032048099729714
穩步,2,1911,0.00011032048099729714
因而,2,1911,0.00011032048099729714
性別,2,1911,0.00011032048099729714
休息,2,1911,0.00011032048099729714
主席,2,1911,0.00011032048099729714
大都會,3,1911,0.00011032048099729714
生產,2,1911,0.00011032048099729714
顯然,2,1911,0.00011032048099729714
博客,2,1911,0.00011032048099729714
收到,2,1911,0.00011032048099729714
為期,2,1911,0.00011032048099729714
退,1,1911,0.00011032048099729714
每人,2,1911,0.00011032048099729714
英格蘭,3,1911,0.00011032048099729714
碳,1,1911,0.00011032048099729714
聽證會,3,1911,0.00011032048099729714
省,1,1911,0.00011032048099729714
規定,2,1911,0.00011032048099729714
達菲,2,1911,0.00011032048099729714
科學家,3,1911,0.00011032048099729714
細節,2,1911,0.00011032048099729714
背後,2,1911,0.00011032048099729714
嚴格,2,1911,0.00011032048099729714
取消,2,1911,0.00011032048099729714
邁克爾,3,1911,0.00011032048099729714
欺詐,2,1911,0.00011032048099729714
下面,2,1911,0.00011032048099729714
代理,2,1911,0.00011032048099729714
說客,2,1911,0.00011032048099729714
直至,2,1911,0.00011032048099729714
諾瑪,2,1911,0.00011032048099729714
去除,2,1911,0.00011032048099729714
聯合國,3,1911,0.00011032048099729714
周圍,2,1911,0.00011032048099729714
不可,2,1911,0.00011032048099729714
中斷,2,1911,0.00011032048099729714
乘坐,2,1911,0.00011032048099729714
必,1,1911,0.00011032048099729714
避孕,2,1911,0.00011032048099729714
講述,2,1911,0.00011032048099729714
好像,2,1911,0.00011032048099729714
地圖,2,1911,0.00011032048099729714
審查,2,1911,0.00011032048099729714
正確,2,1911,0.00011032048099729714
激素,2,1911,0.00011032048099729714
瘋狂,2,1911,0.00011032048099729714
打鬥,2,1911,0.00011032048099729714
名人,2,1911,0.00011032048099729714
修建,2,1911,0.00011032048099729714
顯而易見,4,1911,0.00011032048099729714
話,1,1911,0.00011032048099729714
面,1,1911,0.00011032048099729714
旅程,2,1911,0.00011032048099729714
展現,2,1911,0.00011032048099729714
鬥志,2,1911,0.00011032048099729714
哭泣,2,1911,0.00011032048099729714
協定,2,1911,0.00011032048099729714
符合,2,1911,0.00011032048099729714
目擊者,3,1911,0.00011032048099729714
成長,2,1911,0.00011032048099729714
巴西,2,1911,0.00011032048099729714
選項,2,1911,0.00011032048099729714
遺憾,2,1911,0.00011032048099729714
放,1,1911,0.00011032048099729714
利益,2,1911,0.00011032048099729714
不少,2,1911,0.00011032048099729714
問,1,1911,0.00011032048099729714
上午,2,1911,0.00011032048099729714
感覺,2,1911,0.00011032048099729714
社交,2,1911,0.00011032048099729714
紅,1,1911,0.00011032048099729714
善良,2,1911,0.00011032048099729714
預算,2,1911,0.00011032048099729714
年度,2,1911,0.00011032048099729714
致命,2,1911,0.00011032048099729714
版本,2,1911,0.00011032048099729714
控,1,1911,0.00011032048099729714
仍舊,2,1911,0.00011032048099729714
情侶,2,1911,0.00011032048099729714
別人,2,1911,0.00011032048099729714
發生率,3,1911,0.00011032048099729714
乘客,2,1911,0.00011032048099729714
今天,2,1911,0.00011032048099729714
超越,2,1911,0.00011032048099729714
教,1,1911,0.00011032048099729714
廣播,2,1911,0.00011032048099729714
嘗試,2,1911,0.00011032048099729714
不想,2,1911,0.00011032048099729714
罕見,2,1911,0.00011032048099729714
政黨,2,1911,0.00011032048099729714
醫生,2,1911,0.00011032048099729714
忽視,2,1911,0.00011032048099729714
道德,2,1911,0.00011032048099729714
提及,2,1911,0.00011032048099729714
spotify,7,1911,0.00011032048099729714
經過,2,1911,0.00011032048099729714
前進,2,1911,0.00011032048099729714
保障,2,1911,0.00011032048099729714
分鐘,2,1911,0.00011032048099729714
場地,2,1911,0.00011032048099729714
dna,3,1911,0.00011032048099729714
真正,2,1911,0.00011032048099729714
噁心,2,1911,0.00011032048099729714
確保,2,1911,0.00011032048099729714
賺取,2,1911,0.00011032048099729714
充滿,2,1911,0.00011032048099729714
anaya,5,1911,0.00011032048099729714
駁回,2,1911,0.00011032048099729714
管,1,1911,0.00011032048099729714
適合,2,1911,0.00011032048099729714
多少,2,1911,0.00011032048099729714
乃至,2,1911,0.00011032048099729714
打開,2,1911,0.00011032048099729714
後果,2,1911,0.00011032048099729714
延續,2,1911,0.00011032048099729714
不大,2,1911,0.00011032048099729714
可疑,2,1911,0.00011032048099729714
進去,2,1911,0.00011032048099729714
選,1,1911,0.00011032048099729714
平台,2,1911,0.00011032048099729714
官員,2,1911,0.00011032048099729714
激烈,2,1911,0.00011032048099729714
鱈魚,2,1911,0.00011032048099729714
凱爾特海,4,1911,0.00011032048099729714
擬定,2,1911,0.00011032048099729714
之於,2,1911,0.00011032048099729714
限制,2,1911,0.00011032048099729714
概念,2,1911,0.00011032048099729714
流行,2,1911,0.00011032048099729714
變成,2,1911,0.00011032048099729714
葬禮,2,1911,0.00011032048099729714
朱婷,2,1911,0.00011032048099729714
nicolai,7,1911,0.00011032048099729714
緊接,2,1911,0.00011032048099729714
其後,2,1911,0.00011032048099729714
品牌,2,1911,0.00011032048099729714
海外,2,1911,0.00011032048099729714
賠償,2,1911,0.00011032048099729714
協助,2,1911,0.00011032048099729714
winterkorn,10,1911,0.00011032048099729714
溫特科恩,4,1911,0.00011032048099729714
舊殖民地,4,1911,0.00011032048099729714
奧林匹克,4,1911,0.00011032048099729714
有名,2,1911,0.00011032048099729714
首席,2,1911,0.00011032048099729714
居住,2,1911,0.00011032048099729714
平行,2,1911,0.00011032048099729714
字母表,3,1911,0.00011032048099729714
深遠,2,1911,0.00011032048099729714
比利時,3,1911,0.00011032048099729714
永,1,1911,0.00011032048099729714
morricone,9,1911,0.00011032048099729714
設計師,3,1911,0.00011032048099729714
勢力,2,1911,0.00011032048099729714
揭示,2,1911,0.00011032048099729714
顧客,2,1911,0.00011032048099729714
斷層,2,1911,0.00011032048099729714
肺,1,1911,0.00011032048099729714
希律,2,1911,0.00011032048099729714
即將,2,1911,0.00011032048099729714
亞歷山大,4,1911,0.00011032048099729714
停留,2,1911,0.00011032048099729714
鑑,1,1911,0.00011032048099729714
準確,2,1911,0.00011032048099729714
願意,2,1911,0.00011032048099729714
妥協,2,1911,0.00011032048099729714
希羅底,3,1911,0.00011032048099729714
考慮,2,1911,0.00011032048099729714
愛丁堡,3,1911,0.00011032048099729714
印,1,1911,0.00011032048099729714
聲稱,2,1911,0.00011032048099729714
士兵,2,1911,0.00011032048099729714
遠離,2,1911,0.00011032048099729714
冊,1,1911,0.00011032048099729714
基督教,3,1911,0.00011032048099729714
充分,2,1911,0.00011032048099729714
心態,2,1911,0.00011032048099729714
劇,1,1911,0.00011032048099729714
錯誤,2,1911,0.00011032048099729714
歌手,2,1911,0.00011032048099729714
局,1,1911,0.00011032048099729714
防衛,2,1911,0.00011032048099729714
指揮,2,1911,0.00011032048099729714
小鎮,2,1911,0.00011032048099729714
初期,2,1911,0.00011032048099729714
前線,2,1911,0.00011032048099729714
經驗,2,1911,0.00011032048099729714
多斯,2,1911,0.00011032048099729714
春天,2,1911,0.00011032048099729714
火車,2,1911,0.00011032048099729714
武裝,2,1911,0.00011032048099729714
美裔,2,1911,0.00011032048099729714
日子,2,1911,0.00011032048099729714
超級,2,1911,0.00011032048099729714
拉丁,2,1911,0.00011032048099729714
站,1,1911,0.00011032048099729714
州,1,1911,0.00011032048099729714
移除,2,1911,0.00011032048099729714
阿普利亞,4,1911,0.00011032048099729714
爵位,2,1911,0.00011032048099729714
拿破崙,3,1911,0.00011032048099729714
克頓,2,1911,0.00011032048099729714
話題,2,1911,0.00011032048099729714
干預,2,1911,0.00011032048099729714
開支,2,1911,0.00011032048099729714
擴展,2,1911,0.00011032048099729714
友好,2,1911,0.00011032048099729714
推特,2,1911,0.00011032048099729714
資本,2,1911,0.00011032048099729714
西雅那,3,1911,0.00011032048099729714
靈感,2,1911,0.00011032048099729714
含量,2,1911,0.00011032048099729714
投資者,3,1911,0.00011032048099729714
撤回,2,1911,0.00011032048099729714
格拉斯哥,4,1911,0.00011032048099729714
公民,2,1911,0.00011032048099729714
狀態,2,1911,0.00011032048099729714
聊天,2,1911,0.00011032048099729714
龐培,2,1911,0.00011032048099729714
激進,2,1911,0.00011032048099729714
凱撒,2,1911,0.00011032048099729714
發送,2,1911,0.00011032048099729714
成果,2,1911,0.00011032048099729714
燈塔,2,1911,0.00011032048099729714
全部,2,1911,0.00011032048099729714
有趣,2,1911,0.00011032048099729714
職位,2,1911,0.00011032048099729714
正是,2,1911,0.00011032048099729714
伯戈因,3,1911,0.00011032048099729714
太陽,2,1911,0.00011032048099729714
主持人,3,1911,0.00011032048099729714
選出,2,1911,0.00011032048099729714
卡塔拉諾,4,1911,0.00011032048099729714
食物,2,1911,0.00011032048099729714
要么,2,1911,0.00011032048099729714
理查德,3,1911,0.00011032048099729714
優秀,2,1911,0.00011032048099729714
發揮,2,1911,0.00011032048099729714
richard,7,1911,0.00011032048099729714
好評,2,1911,0.00011032048099729714
確實,2,1911,0.00011032048099729714
找,1,1911,0.00011032048099729714
小教堂,3,1911,0.00011032048099729714
蒂娜,2,1911,0.00011032048099729714
假期,2,1911,0.00011032048099729714
提高,2,1911,0.00011032048099729714
飽受,2,1911,0.00011032048099729714
缺席,2,1911,0.00011032048099729714
安第斯,3,1911,0.00011032048099729714
裡面,2,1911,0.00011032048099729714
馬德里,3,1911,0.00011032048099729714
思考,2,1911,0.00011032048099729714
最多,2,1911,0.00011032048099729714
霸占,2,1911,0.00011032048099729714
優步,2,1911,0.00011032048099729714
教皇,2,1911,0.00011032048099729714
三十,2,1911,0.00011032048099729714
統計,2,1911,0.00011032048099729714
主導,2,1911,0.00011032048099729714
抗議,2,1911,0.00011032048099729714
必要,2,1911,0.00011032048099729714
摧毀,2,1911,0.00011032048099729714
人民,2,1911,0.00011032048099729714
角度,2,1911,0.00011032048099729714
效忠,2,1911,0.00011032048099729714
歡樂,2,1911,0.00011032048099729714
鬧劇,2,1911,0.00011032048099729714
否則,2,1911,0.00011032048099729714
採取,2,1911,0.00011032048099729714
範圍,2,1911,0.00011032048099729714
南極,2,1911,0.00011032048099729714
能源,2,1911,0.00011032048099729714
廢墟,2,1911,0.00011032048099729714
尋求,2,1911,0.00011032048099729714
供,1,1911,0.00011032048099729714
每年,2,1911,0.00011032048099729714
匈牙利,3,1911,0.00011032048099729714
平手,2,1911,0.00011032048099729714
獲勝,2,1911,0.00011032048099729714
哪兒,2,1911,0.00011032048099729714
丟,1,1911,0.00011032048099729714
建設,2,1911,0.00011032048099729714
通知,2,1911,0.00011032048099729714
立場,2,1911,0.00011032048099729714
搬回,2,1911,0.00011032048099729714
該州,2,1911,0.00011032048099729714
安東尼,3,1911,0.00011032048099729714
catalano,8,1911,0.00011032048099729714
衣服,2,1911,0.00011032048099729714
擺脫,2,1911,0.00011032048099729714
破裂,2,1911,0.00011032048099729714
損失,2,1911,0.00011032048099729714
奇蹟,2,1911,0.00011032048099729714
帕爾馬,3,1911,0.00011032048099729714
邁錫尼,3,1911,0.00011032048099729714
擔心,2,1911,0.00011032048099729714
紀念碑,3,1911,0.00011032048099729714
不可思議,4,1911,0.00011032048099729714
andy,4,1911,0.00011032048099729714
安迪,2,1911,0.00011032048099729714
嶄露頭角,4,1911,0.00011032048099729714
分,1,1911,0.00011032048099729714
失望,2,1911,0.00011032048099729714
知識,2,1911,0.00011032048099729714
儲蓄,2,1911,0.00011032048099729714
大火,2,1911,0.00011032048099729714
一面,2,1911,0.00011032048099729714
尤其,2,1911,0.00011032048099729714
那兒,2,1911,0.00011032048099729714
吉卜林,3,1911,0.00011032048099729714
崔絲,2,1911,0.00011032048099729714
探討,2,1911,0.00011032048099729714
詳細,2,1911,0.00011032048099729714
局勢,2,1911,0.00011032048099729714
內部,2,1911,0.00011032048099729714
貴族,2,1911,0.00011032048099729714
假設,2,1911,0.00011032048099729714
收益,2,1911,0.00011032048099729714
阿爾瓦雷茨,5,1911,0.00011032048099729714
增長率,3,1911,0.00011032048099729714
進場,2,1911,0.00011032048099729714
收入,2,1911,0.00011032048099729714
人均,2,1911,0.00011032048099729714
入讀率,3,1911,0.00011032048099729714
男子,2,1911,0.00011032048099729714
標誌,2,1911,0.00011032048099729714
滿意,2,1911,0.00011032048099729714
瑪格麗特,4,1911,0.00011032048099729714
赫爾茨,3,1911,0.00011032048099729714
對抗,2,1911,0.00011032048099729714
福特,2,1911,0.00011032048099729714
專業,2,1911,0.00011032048099729714
那里,2,1911,0.00011032048099729714
早期,2,1911,0.00011032048099729714
女巫,2,1911,0.00011032048099729714
牧師,2,1911,0.00011032048099729714
統治者,3,1911,0.00011032048099729714
觀察,2,1911,0.00011032048099729714
從而,2,1911,0.00011032048099729714
使得,2,1911,0.00011032048099729714
一分為二,4,1911,0.00011032048099729714
證據,2,1911,0.00011032048099729714
飛行員,3,1911,0.00011032048099729714
著陸,2,1911,0.00011032048099729714
希斯帕尼亞,5,1911,0.00011032048099729714
滿月,2,1911,0.00011032048099729714
建成,2,1911,0.00011032048099729714
傷害,2,1911,0.00011032048099729714
形象,2,1911,0.00011032048099729714
海報,2,1911,0.00011032048099729714
叛軍,2,1911,0.00011032048099729714
梅,1,1911,0.00011032048099729714
主演,2,1911,0.00011032048099729714
拉博夫,3,1911,0.00011032048099729714
成就,2,1911,0.00011032048099729714
冰島,2,1911,0.00011032048099729714
離婚,2,1911,0.00011032048099729714
各,1,1911,0.00011032048099729714
法令,2,1911,0.00011032048099729714
取代,2,1911,0.00011032048099729714
裡根,2,1911,0.00011032048099729714
rastiz,6,1911,0.00011032048099729714
路易,2,1911,0.00011032048099729714
莫伊米爾,4,1911,0.00011032048099729714
斯洛伐克,4,1911,0.00011032048099729714
公國,2,1911,0.00011032048099729714
末,1,1911,0.00011032048099729714
部落,2,1911,0.00011032048099729714
日耳曼,3,1911,0.00011032048099729714
立足,2,1911,0.00011032048099729714
獨自,2,1911,0.00011032048099729714
愚蠢,2,1911,0.00011032048099729714
挪威,2,1911,0.00011032048099729714
黨內,2,1911,0.00011032048099729714
對手,2,1911,0.00011032048099729714
信,1,1911,0.00011032048099729714
丹麥語,3,1911,0.00011032048099729714
車型,2,1911,0.00011032048099729714
演員,2,1911,0.00011032048099729714
貝貝,2,1911,0.00011032048099729714
精英,2,1911,0.00011032048099729714
質量,2,1911,0.00011032048099729714
廣,1,1911,0.00011032048099729714
長大,2,1911,0.00011032048099729714
程序,2,1911,0.00011032048099729714
當前,2,1911,0.00011032048099729714
船隻,2,1911,0.00011032048099729714
可能性,3,1911,0.00011032048099729714
film,4,1911,0.00011032048099729714
此外,2,1911,0.00011032048099729714
代,1,1911,0.00011032048099729714
樣,1,1911,0.00011032048099729714
暫停,2,1911,0.00011032048099729714
巴爾幹,3,1911,0.00011032048099729714
賞識,2,1911,0.00011032048099729714
殖民地,3,1911,0.00011032048099729714
海峽,2,1911,0.00011032048099729714
報紙,2,1911,0.00011032048099729714
進口,2,1911,0.00011032048099729714
預報,2,1911,0.00011032048099729714
透露,2,1911,0.00011032048099729714
氣象,2,1911,0.00011032048099729714
拉瑪爾,3,1911,0.00011032048099729714
寫作,2,1911,0.00011032048099729714
港口,2,1911,0.00011032048099729714
虔誠,2,1911,0.00011032048099729714
祈禱,2,1911,0.00011032048099729714
雷暴,2,1911,0.00011032048099729714
沙塵暴,3,1911,0.00011032048099729714
加低斯,3,1911,0.00011032048099729714
坎伯蘭,3,1911,0.00011032048099729714
露天,2,1911,0.00011032048099729714
狀況,2,1911,0.00011032048099729714
澳洲,2,1911,0.00011032048099729714
溫度,2,1911,0.00011032048099729714
阿拉斯加,4,1911,0.00011032048099729714
探索,2,1911,0.00011032048099729714
哥倫佈,3,1911,0.00011032048099729714
掌權,2,1911,0.00011032048099729714
勳爵,2,1911,0.00011032048099729714
議院,2,1911,0.00011032048099729714
爭議,2,1911,0.00011032048099729714
滿族,2,1911,0.00011032048099729714
民國,2,1911,0.00011032048099729714
滅亡,2,1911,0.00011032048099729714
公主,2,1911,0.00011032048099729714
加勒比人,4,1911,0.00011032048099729714
徹底,2,1911,0.00011032048099729714
片,1,1911,0.00011032048099729714
喬治,2,1911,0.00011032048099729714
迦南人,3,1911,0.00011032048099729714
迪斯尼,3,1911,0.00011032048099729714
明治,2,1911,0.00011032048099729714
青銅,2,1911,0.00011032048099729714
石製,2,1911,0.00011032048099729714
中央,2,1911,0.00011032048099729714
立石,2,1911,0.00011032048099729714
遺跡,2,1911,0.00011032048099729714
恰當,2,1911,0.00011032048099729714
補助,2,1911,0.00011032048099729714
作出,2,1911,0.00011032048099729714
肥料,2,1911,0.00011032048099729714
安石,2,1911,0.00011032048099729714
王,1,1911,0.00011032048099729714
很快,2,1911,0.00011032048099729714
推翻,2,1911,0.00011032048099729714
說法,2,1911,0.00011032048099729714
詹姆斯,3,1911,0.00011032048099729714
拉美西斯,4,1911,0.00011032048099729714
計算,2,1911,0.00011032048099729714
邊緣,2,1911,0.00011032048099729714
極度,2,1911,0.00011032048099729714
結構,2,1911,0.00011032048099729714
西邊,2,1911,0.00011032048099729714
年號,2,1911,0.00011032048099729714
獎項,2,1911,0.00011032048099729714
斯巴達,3,1911,0.00011032048099729714
佔領,2,1911,0.00011032048099729714
場合,2,1911,0.00011032048099729714
丘吉爾,3,1911,0.00011032048099729714
正式,2,1911,0.00011032048099729714
猶太教,3,1911,0.00011032048099729714
受洗,2,1911,0.00011032048099729714
進攻,2,1911,0.00011032048099729714
降到,2,1911,0.00011032048099729714
復興,2,1911,0.00011032048099729714
全面,2,1911,0.00011032048099729714
很好,2,1911,0.00011032048099729714
遭,1,1911,0.00011032048099729714
偉大,2,1911,0.00011032048099729714
歷史學家,4,1911,0.00011032048099729714
武器,2,1911,0.00011032048099729714
注重,2,1911,0.00011032048099729714
三百萬,3,1911,0.00011032048099729714
追求,2,1911,0.00011032048099729714
戰敗,2,1911,0.00011032048099729714
法蘭西,3,1911,0.00011032048099729714
軍官,2,1911,0.00011032048099729714
強制,2,1911,0.00011032048099729714
北海,2,1911,0.00011032048099729714
制度,2,1911,0.00011032048099729714
西方,2,1911,0.00011032048099729714
引起,2,1911,0.00011032048099729714
奠定,2,1911,0.00011032048099729714
編輯,2,1911,0.00011032048099729714
篇,1,1911,0.00011032048099729714
知,1,1911,0.00011032048099729714
地峽,2,1911,0.00011032048099729714
蓋耶,2,1911,0.00011032048099729714
阿特靈,3,1911,0.00011032048099729714
生肖,2,1911,0.00011032048099729714
分離,2,1911,0.00011032048099729714
遭到,2,1911,0.00011032048099729714
威尼斯,3,1911,0.00011032048099729714
割讓,2,1911,0.00011032048099729714
劇本,2,1911,0.00011032048099729714
舞台劇,3,1911,0.00011032048099729714
交易,2,1911,0.00011032048099729714
視,1,1911,0.00011032048099729714
波蘭,2,1911,0.00011032048099729714
錯,1,5224,5.516024049864857e-05
甚麽,2,5224,5.516024049864857e-05
那麽,2,5224,5.516024049864857e-05
中午,2,5224,5.516024049864857e-05
學歷,2,5224,5.516024049864857e-05
chris,5,5224,5.516024049864857e-05
摩洛哥,3,5224,5.516024049864857e-05
帕克漢姆,4,5224,5.516024049864857e-05
克,1,5224,5.516024049864857e-05
packham,7,5224,5.516024049864857e-05
日程,2,5224,5.516024049864857e-05
做到,2,5224,5.516024049864857e-05
發達,2,5224,5.516024049864857e-05
相互,2,5224,5.516024049864857e-05
抱負,2,5224,5.516024049864857e-05
川普,2,5224,5.516024049864857e-05
提問,2,5224,5.516024049864857e-05
唐納,2,5224,5.516024049864857e-05
訴訟,2,5224,5.516024049864857e-05
avery,5,5224,5.516024049864857e-05
歧視者,3,5224,5.516024049864857e-05
屆時,2,5224,5.516024049864857e-05
mark,4,5224,5.516024049864857e-05
噪音,2,5224,5.516024049864857e-05
把玩,2,5224,5.516024049864857e-05
聽到,2,5224,5.516024049864857e-05
作者,2,5224,5.516024049864857e-05
煩躁,2,5224,5.516024049864857e-05
可怕,2,5224,5.516024049864857e-05
洛克,2,5224,5.516024049864857e-05
快進,2,5224,5.516024049864857e-05
土壤,2,5224,5.516024049864857e-05
有意,2,5224,5.516024049864857e-05
呼吸,2,5224,5.516024049864857e-05
酸雨雲,3,5224,5.516024049864857e-05
艾弗里,3,5224,5.516024049864857e-05
充斥,2,5224,5.516024049864857e-05
陶醉,2,5224,5.516024049864857e-05
圖案,2,5224,5.516024049864857e-05
硫,1,5224,5.516024049864857e-05
搬到,2,5224,5.516024049864857e-05
利率,2,5224,5.516024049864857e-05
貸款,2,5224,5.516024049864857e-05
珠寶,2,5224,5.516024049864857e-05
越野賽,3,5224,5.516024049864857e-05
越,1,5224,5.516024049864857e-05
商,1,5224,5.516024049864857e-05
復古味,3,5224,5.516024049864857e-05
請願書,3,5224,5.516024049864857e-05
眼前,2,5224,5.516024049864857e-05
足夠,2,5224,5.516024049864857e-05
參賽,2,5224,5.516024049864857e-05
根本性,3,5224,5.516024049864857e-05
沃爾瑪爾,4,5224,5.516024049864857e-05
垃圾,2,5224,5.516024049864857e-05
排入,2,5224,5.516024049864857e-05
克里斯蒂安,5,5224,5.516024049864857e-05
海裡,2,5224,5.516024049864857e-05
塑料,2,5224,5.516024049864857e-05
魚,1,5224,5.516024049864857e-05
納稅人,3,5224,5.516024049864857e-05
懷念,2,5224,5.516024049864857e-05
艱難,2,5224,5.516024049864857e-05
以北,2,5224,5.516024049864857e-05
保健署,3,5224,5.516024049864857e-05
克斯蒂文,4,5224,5.516024049864857e-05
敦促,2,5224,5.516024049864857e-05
成年人,3,5224,5.516024049864857e-05
受傷,2,5224,5.516024049864857e-05
抗爭,2,5224,5.516024049864857e-05
冬天,2,5224,5.516024049864857e-05
低估,2,5224,5.516024049864857e-05
除非,2,5224,5.516024049864857e-05
場面,2,5224,5.516024049864857e-05
波,1,5224,5.516024049864857e-05
防備,2,5224,5.516024049864857e-05
勞工,2,5224,5.516024049864857e-05
理由,2,5224,5.516024049864857e-05
天真,2,5224,5.516024049864857e-05
最壞,2,5224,5.516024049864857e-05
射擊場,3,5224,5.516024049864857e-05
藉機,2,5224,5.516024049864857e-05
推卸,2,5224,5.516024049864857e-05
政策部,3,5224,5.516024049864857e-05
傑夫,2,5224,5.516024049864857e-05
jeff,4,5224,5.516024049864857e-05
諾特,2,5224,5.516024049864857e-05
總指揮,3,5224,5.516024049864857e-05
禁令,2,5224,5.516024049864857e-05
授權,2,5224,5.516024049864857e-05
借貸,2,5224,5.516024049864857e-05
信貸,2,5224,5.516024049864857e-05
鳥類,2,5224,5.516024049864857e-05
rspb,4,5224,5.516024049864857e-05
合格,2,5224,5.516024049864857e-05
極其,2,5224,5.516024049864857e-05
領導人們,4,5224,5.516024049864857e-05
錦標,2,5224,5.516024049864857e-05
knott,5,5224,5.516024049864857e-05
陽光,2,5224,5.516024049864857e-05
聲明,2,5224,5.516024049864857e-05
rocco,5,5224,5.516024049864857e-05
鷹派,2,5224,5.516024049864857e-05
向來,2,5224,5.516024049864857e-05
動盪,2,5224,5.516024049864857e-05
立刻,2,5224,5.516024049864857e-05
誓言,2,5224,5.516024049864857e-05
牽涉,2,5224,5.516024049864857e-05
立法會,3,5224,5.516024049864857e-05
議員,2,5224,5.516024049864857e-05
高昂,2,5224,5.516024049864857e-05
戰意,2,5224,5.516024049864857e-05
鯰魚,2,5224,5.516024049864857e-05
賽,1,5224,5.516024049864857e-05
親,1,5224,5.516024049864857e-05
立法者,3,5224,5.516024049864857e-05
就任,2,5224,5.516024049864857e-05
防止,2,5224,5.516024049864857e-05
市內,2,5224,5.516024049864857e-05
癱瘓,2,5224,5.516024049864857e-05
傾向,2,5224,5.516024049864857e-05
水牛,2,5224,5.516024049864857e-05
美味,2,5224,5.516024049864857e-05
敲輪員,3,5224,5.516024049864857e-05
宣誓,2,5224,5.516024049864857e-05
遇上,2,5224,5.516024049864857e-05
活蟾蜍,3,5224,5.516024049864857e-05
樹皮,2,5224,5.516024049864857e-05
龍利魚,3,5224,5.516024049864857e-05
寒冷,2,5224,5.516024049864857e-05
比目魚,3,5224,5.516024049864857e-05
鰈魚,2,5224,5.516024049864857e-05
明太魚,3,5224,5.516024049864857e-05
共處,2,5224,5.516024049864857e-05
購物,2,5224,5.516024049864857e-05
古希臘,3,5224,5.516024049864857e-05
集市,2,5224,5.516024049864857e-05
agora,5,5224,5.516024049864857e-05
葉,1,5224,5.516024049864857e-05
受邀,2,5224,5.516024049864857e-05
分歧,2,5224,5.516024049864857e-05
擯除,2,5224,5.516024049864857e-05
李,1,5224,5.516024049864857e-05
博士,2,5224,5.516024049864857e-05
厭惡,2,5224,5.516024049864857e-05
意思,2,5224,5.516024049864857e-05
下配,2,5224,5.516024049864857e-05
貝靈漢,3,5224,5.516024049864857e-05
麻煩,2,5224,5.516024049864857e-05
檳榔樹,3,5224,5.516024049864857e-05
成見,2,5224,5.516024049864857e-05
自尊,2,5224,5.516024049864857e-05
密碼,2,5224,5.516024049864857e-05
尖塔,2,5224,5.516024049864857e-05
拿到,2,5224,5.516024049864857e-05
法蘭克,3,5224,5.516024049864857e-05
frank,5,5224,5.516024049864857e-05
模特,2,5224,5.516024049864857e-05
大笑,2,5224,5.516024049864857e-05
理所當然,4,5224,5.516024049864857e-05
辦公室,3,5224,5.516024049864857e-05
景觀,2,5224,5.516024049864857e-05
有利,2,5224,5.516024049864857e-05
免費,2,5224,5.516024049864857e-05
nectar卡,7,5224,5.516024049864857e-05
一點點,3,5224,5.516024049864857e-05
返現,2,5224,5.516024049864857e-05
一會,2,5224,5.516024049864857e-05
拍到,2,5224,5.516024049864857e-05
采訪,2,5224,5.516024049864857e-05
戴上,2,5224,5.516024049864857e-05
樂購,2,5224,5.516024049864857e-05
眼鏡,2,5224,5.516024049864857e-05
北安普頓,4,5224,5.516024049864857e-05
