Word,Length of characters,Median duration,Frequency rank,Relative frequency
இணங்கின,7,0.5499999999999998,672,0.00046569388388699164
யிருந்த,7,0.5300000000000002,672,0.00046569388388699164
மாய்க,5,0.4599999999999999,672,0.00046569388388699164
சாதல்வர,7,0.92,672,0.00046569388388699164
முடிவற்ற,8,0.6900000000000002,672,0.00046569388388699164
திருமண,6,0.69,672,0.00046569388388699164
வசமாக,5,0.8699999999999999,672,0.00046569388388699164
சுடவந்த,7,0.5800000000000001,672,0.00046569388388699164
யருள்க,6,0.5199999999999998,672,0.00046569388388699164
செம்மையான,9,0.8299999999999998,672,0.00046569388388699164
சிற்றுண,7,0.6299999999999999,672,0.00046569388388699164
கண்ணுண்ண,8,0.8200000000000001,672,0.00046569388388699164
துணர்வ,6,0.3999999999999999,672,0.00046569388388699164
வச்ச,4,0.4300000000000001,672,0.00046569388388699164
வானடர்ந்த,9,0.8299999999999998,672,0.00046569388388699164
நான்பார்க்க,11,1.0400000000000005,672,0.00046569388388699164
மர,2,0.33,672,0.00046569388388699164
இரைச்ச,6,0.4399999999999999,672,0.00046569388388699164
பத்தொன்ப,8,0.6,672,0.00046569388388699164
பறிபோக,6,0.53,672,0.00046569388388699164
கருத்தென்ன,10,0.7399999999999998,672,0.00046569388388699164
எழுதாத,6,0.7,672,0.00046569388388699164
வரைந்திட,8,0.4400000000000001,672,0.00046569388388699164
அறிவாள,6,0.6400000000000001,672,0.00046569388388699164
கொணகொண,6,0.8200000000000003,672,0.00046569388388699164
குட்படுத்த,10,0.74,672,0.00046569388388699164
அருளென்ன,8,0.7100000000000001,672,0.00046569388388699164
எனக்கென்ன,9,0.8500000000000001,672,0.00046569388388699164
லோக,3,0.7399999999999998,672,0.00046569388388699164
கொழகொழ,6,0.7399999999999998,672,0.00046569388388699164
விளைந்துள்ள,11,0.81,672,0.00046569388388699164
கரிய,4,0.4199999999999999,672,0.00046569388388699164
குற்றமல்ல,9,0.8200000000000003,672,0.00046569388388699164
யுரைத்திட,9,0.6000000000000001,672,0.00046569388388699164
நோய்க,5,0.4100000000000001,672,0.00046569388388699164
கேட்ப,5,0.3499999999999998,672,0.00046569388388699164
யந்திர,6,0.55,672,0.00046569388388699164
நிலைகொண்ட,9,0.71,672,0.00046569388388699164
மொழியென்ற,9,0.8199999999999998,672,0.00046569388388699164
கயலென,5,0.61,672,0.00046569388388699164
ராசப்ப,6,0.5800000000000001,672,0.00046569388388699164
வணங்கிய,7,0.69,672,0.00046569388388699164
வாடிய,5,0.69,672,0.00046569388388699164
நிகரற்ற,7,0.5699999999999998,672,0.00046569388388699164
எக்களிக்க,9,0.72,672,0.00046569388388699164
தனிப்பட்ட,9,0.7000000000000001,672,0.00046569388388699164
சிதைந்த,7,0.8,672,0.00046569388388699164
தாயென்ற,7,0.72,672,0.00046569388388699164
வளமிக்க,7,0.8300000000000001,672,0.00046569388388699164
புத்த,5,0.3500000000000001,672,0.00046569388388699164
வசப்பட,6,0.5900000000000001,672,0.00046569388388699164
தொலைந்தன,8,0.69,672,0.00046569388388699164
தம்முடைய,8,0.53,672,0.00046569388388699164
விடுக்க,7,0.6100000000000003,672,0.00046569388388699164
இடதுபுறமாக,10,0.91,672,0.00046569388388699164
அல்ல,4,0.4600000000000004,672,0.00046569388388699164
தெரிந்துகொள்ள,13,0.77,672,0.00046569388388699164
குன்றின,7,0.6600000000000001,672,0.00046569388388699164
வதங்கிய,7,0.56,672,0.00046569388388699164
குத்தொக்க,9,0.8999999999999995,672,0.00046569388388699164
புற,3,0.3800000000000001,672,0.00046569388388699164
சுருங்கிய,9,0.8500000000000001,672,0.00046569388388699164
தட்டிய,6,0.45,672,0.00046569388388699164
குருட,5,0.26,672,0.00046569388388699164
தலையாய,6,0.7300000000000001,672,0.00046569388388699164
பைய,3,0.35,672,0.00046569388388699164
போல்வன,6,0.6299999999999999,672,0.00046569388388699164
கேள்விப்பட்ட,12,0.7899999999999998,672,0.00046569388388699164
வண்ண,4,0.41,672,0.00046569388388699164
பாழான,5,0.5999999999999999,672,0.00046569388388699164
வகுத்த,6,0.6299999999999999,672,0.00046569388388699164
யாம்பெற்ற,9,0.76,672,0.00046569388388699164
மறைவற்ற,7,0.6600000000000001,672,0.00046569388388699164
இருப்பதாக,9,0.79,672,0.00046569388388699164
வெப்ப,5,0.4600000000000001,672,0.00046569388388699164
சரியல்ல,7,0.7400000000000002,672,0.00046569388388699164
மதமத,4,0.54,672,0.00046569388388699164
மண்டைசுழ,8,0.92,672,0.00046569388388699164
வாங்கிய,7,0.8,672,0.00046569388388699164
யாங்கண்ட,8,0.6499999999999999,672,0.00046569388388699164
இறக்கின்ற,9,0.9900000000000002,672,0.00046569388388699164
எதுநல்ல,7,0.6400000000000001,672,0.00046569388388699164
பெற்றவ,6,0.5,672,0.00046569388388699164
புவிக்கவ,8,0.79,672,0.00046569388388699164
பயன்தர,6,1.0100000000000002,672,0.00046569388388699164
செத்துவிட்ட,11,0.74,672,0.00046569388388699164
கொய்வ,5,0.3399999999999998,672,0.00046569388388699164
வெதுப்பிய,9,0.56,672,0.00046569388388699164
விளக்கல்ல,9,0.69,672,0.00046569388388699164
நாம்திறக்க,10,0.7399999999999998,672,0.00046569388388699164
துகிலென,7,0.54,672,0.00046569388388699164
பழயமுத,6,0.7100000000000001,672,0.00046569388388699164
சமுத்திர,8,0.56,672,0.00046569388388699164
சேர்சின்ன,9,0.8900000000000001,672,0.00046569388388699164
செறிந்தென்ன,11,0.9400000000000002,672,0.00046569388388699164
ராவ,3,0.4400000000000004,672,0.00046569388388699164
சத்தான,6,0.71,672,0.00046569388388699164
அமிழ்த,6,0.4300000000000001,672,0.00046569388388699164
எனக்கேட்ட,9,0.69,672,0.00046569388388699164
அழகாக,5,0.6499999999999999,672,0.00046569388388699164
அமைந்த,6,0.52,672,0.00046569388388699164
வெறிகொண்ட,9,0.7,672,0.00046569388388699164
கதறுகின்ற,9,0.9,672,0.00046569388388699164
துணைக்கோளான,11,0.8399999999999999,672,0.00046569388388699164
மின்னாத,7,0.6600000000000001,672,0.00046569388388699164
பரத,3,0.5500000000000003,672,0.00046569388388699164
நேராக,5,0.56,672,0.00046569388388699164
கொக்கொக்க,9,0.94,672,0.00046569388388699164
ரிக்க,5,0.5,672,0.00046569388388699164
நண்பர்களாக,10,0.91,672,0.00046569388388699164
கவர்வன,6,0.6400000000000001,672,0.00046569388388699164
என்ன,5,0.91,672,0.00046569388388699164
சயம்செய்க,9,0.8399999999999999,672,0.00046569388388699164
செயப்போவ,8,0.7599999999999998,672,0.00046569388388699164
திருந்தாத,9,0.71,672,0.00046569388388699164
தேக்கிய,7,0.6199999999999999,672,0.00046569388388699164
அறிவுடைய,8,0.6199999999999999,672,0.00046569388388699164
மிகப்பெரிய,10,0.6399999999999999,672,0.00046569388388699164
பொற்புள்ள,9,0.8300000000000001,672,0.00046569388388699164
பிணமக,5,0.3900000000000001,672,0.00046569388388699164
மணமக,4,0.55,672,0.00046569388388699164
நான்நினைத்த,11,1.0299999999999998,672,0.00046569388388699164
தலைவிதியென,10,0.71,672,0.00046569388388699164
இவ்விளைய,8,0.7200000000000002,672,0.00046569388388699164
வழங்கிட,7,0.7100000000000001,672,0.00046569388388699164
செப்பிய,7,0.6400000000000001,672,0.00046569388388699164
வசப்படுத்த,10,0.84,672,0.00046569388388699164
புத்தக,6,0.45,672,0.00046569388388699164
சாதிமத,6,0.8,672,0.00046569388388699164
வெடுக்கென,9,0.6000000000000001,672,0.00046569388388699164
வாழ்க,5,0.5,672,0.00046569388388699164
புனைய,5,0.4599999999999999,672,0.00046569388388699164
லேயுள்ள,7,0.8400000000000003,672,0.00046569388388699164
பயன்பட,6,0.5999999999999999,672,0.00046569388388699164
சிவந்த,6,0.62,672,0.00046569388388699164
லாவ,3,0.31,672,0.00046569388388699164
குறைந்தன,8,0.6100000000000001,672,0.00046569388388699164
தனியிருந்த,10,0.75,672,0.00046569388388699164
பளபள,4,0.5700000000000001,672,0.00046569388388699164
பொருளற்ற,8,0.73,672,0.00046569388388699164
சொல்லுங்க,9,0.49,672,0.00046569388388699164
தோம்நல்ல,8,0.64,672,0.00046569388388699164
அலம்பாத,7,0.7899999999999998,672,0.00046569388388699164
கட்டழிக்க,9,0.75,672,0.00046569388388699164
நாக்குளிர,9,0.7999999999999998,672,0.00046569388388699164
வெகுநல்ல,8,0.6699999999999997,672,0.00046569388388699164
கந்தக,5,0.41,672,0.00046569388388699164
யுடைபாவ,7,0.6600000000000001,672,0.00046569388388699164
இதிலென்ன,8,0.56,672,0.00046569388388699164
னியைந்த,7,0.8200000000000001,672,0.00046569388388699164
மேற்காக,7,0.71,672,0.00046569388388699164
எனக்கிருப்ப,11,0.6799999999999999,672,0.00046569388388699164
இழக்க,5,0.5699999999999998,672,0.00046569388388699164
நிலைசொல்ல,9,0.8899999999999999,672,0.00046569388388699164
கனத்த,5,0.56,672,0.00046569388388699164
சமத்துவ,7,0.74,672,0.00046569388388699164
பெயர்த்திட,10,0.63,672,0.00046569388388699164
கைப்பந்தென,10,0.8899999999999999,672,0.00046569388388699164
வந்தாங்க,8,0.7399999999999998,672,0.00046569388388699164
கைபோல,5,0.7799999999999998,672,0.00046569388388699164
குடித்துவிட,11,0.7800000000000002,672,0.00046569388388699164
பொதுவாக,7,0.5800000000000001,672,0.00046569388388699164
மெய்த்திற,9,0.8800000000000001,672,0.00046569388388699164
கிழக்காக,8,0.7,672,0.00046569388388699164
எந்தெந்த,8,0.63,672,0.00046569388388699164
தணியாத,6,0.6099999999999999,672,0.00046569388388699164
அறனல்ல,6,0.5200000000000005,672,0.00046569388388699164
அகநக,4,0.54,672,0.00046569388388699164
மாறியுள்ளன,10,0.6499999999999999,672,0.00046569388388699164
முகநக,5,0.57,672,0.00046569388388699164
பெற்றிஎன்க,10,0.8500000000000001,672,0.00046569388388699164
தெள்ளுற்ற,9,0.7399999999999999,672,0.00046569388388699164
பிடிக்க,7,0.5699999999999998,672,0.00046569388388699164
யில்லாத,7,0.52,672,0.00046569388388699164
இறவாத,5,0.7799999999999999,1149,0.0003104625892579944
அவர்க்கென்ன,11,0.8700000000000001,1149,0.0003104625892579944
வாழ்த்துகின்ற,13,0.81,1149,0.0003104625892579944
சித்தார்த்த,11,0.875,1149,0.0003104625892579944
வலிய,4,0.48,1149,0.0003104625892579944
சம்பவித்த,9,0.985,1149,0.0003104625892579944
எனநினைத்த,9,0.8150000000000002,1149,0.0003104625892579944
தருக,4,0.31,1149,0.0003104625892579944
அழுகிய,6,0.605,1149,0.0003104625892579944
லேஇள,4,0.825,1149,0.0003104625892579944
தேவையற்ற,8,0.88,1149,0.0003104625892579944
போதுமென,7,0.5799999999999998,1149,0.0003104625892579944
கற்பனையென,9,0.8999999999999999,1149,0.0003104625892579944
சிரித்தாக,9,0.6799999999999999,1149,0.0003104625892579944
கல்லொத்த,8,0.69,1149,0.0003104625892579944
புகழுடைய,8,0.7800000000000001,1149,0.0003104625892579944
விளைவன,6,0.55,1149,0.0003104625892579944
சோழ,3,0.355,1149,0.0003104625892579944
பறித்தெடுத்த,12,0.78,1149,0.0003104625892579944
தெரியல,6,0.78,1149,0.0003104625892579944
பேச்சுவல்ல,10,0.7650000000000001,1149,0.0003104625892579944
இருக்காங்க,10,0.7749999999999999,1149,0.0003104625892579944
தெளிவளிக்க,10,0.8699999999999999,1149,0.0003104625892579944
ரியன்வாழ்க,10,0.81,1149,0.0003104625892579944
பேர்த்துவர,10,0.7949999999999999,1149,0.0003104625892579944
புதைக்க,7,0.49,1149,0.0003104625892579944
தோன்றுக,7,0.915,1149,0.0003104625892579944
நிறைந்திட,9,0.7900000000000001,1149,0.0003104625892579944
ரத்த,4,0.6050000000000002,1149,0.0003104625892579944
கழுகொத்த,8,0.7799999999999999,1149,0.0003104625892579944
இலைஎன்ன,7,0.7050000000000001,1149,0.0003104625892579944
நயமில,5,0.71,1149,0.0003104625892579944
சரியென்ப,8,0.765,1149,0.0003104625892579944
பாச்சிய,7,0.565,1149,0.0003104625892579944
படுத்துகின்ற,12,0.835,1149,0.0003104625892579944
வாச,3,0.3349999999999998,1149,0.0003104625892579944
போகல,4,0.5550000000000002,1149,0.0003104625892579944
மதிய,4,0.42,1149,0.0003104625892579944
வளிக்க,6,0.625,1149,0.0003104625892579944
சேமமுற,6,1.0,1149,0.0003104625892579944
கண்டெடுத்த,10,0.81,1149,0.0003104625892579944
வோம்நல்ல,8,0.6149999999999999,1149,0.0003104625892579944
தோன்றிய,7,0.6749999999999998,1149,0.0003104625892579944
சாற்றுவ,7,0.6000000000000001,1149,0.0003104625892579944
ணாய்ப்போன,9,0.6399999999999999,1149,0.0003104625892579944
மிக்குயர்ந்த,12,0.8400000000000001,1149,0.0003104625892579944
விரும்பாத,9,0.81,1149,0.0003104625892579944
குளிரடைந்த,10,0.7249999999999999,1149,0.0003104625892579944
அளவுக்கதிகமாக,13,1.005,1149,0.0003104625892579944
எச்சரிக்க,9,0.6800000000000002,1149,0.0003104625892579944
பழக,3,0.435,1149,0.0003104625892579944
தலைநகரமாக,9,0.8999999999999999,1149,0.0003104625892579944
நடுங்கின,8,0.6799999999999998,1149,0.0003104625892579944
நினைப்பென்ன,11,0.9049999999999998,1149,0.0003104625892579944
நாள்எந்த,8,0.6999999999999998,1149,0.0003104625892579944
சலிப்ப,6,0.445,1149,0.0003104625892579944
அவனுக்கென்ன,11,0.865,1149,0.0003104625892579944
முன்னின்ற,9,0.6849999999999999,1149,0.0003104625892579944
பற்பல,5,0.56,1149,0.0003104625892579944
சொல்லுவாங்க,11,0.8650000000000002,1149,0.0003104625892579944
பெரியவங்க,9,0.8150000000000001,1149,0.0003104625892579944
நலிவுற்ற,8,0.715,1149,0.0003104625892579944
தொட்டிந்த,9,0.67,1149,0.0003104625892579944
படைத்த,6,0.59,1149,0.0003104625892579944
வெட்டிவிட்ட,11,0.9549999999999998,1149,0.0003104625892579944
இன்பமென,7,0.6550000000000001,1149,0.0003104625892579944
நோய்கொண்ட,9,0.4099999999999999,1149,0.0003104625892579944
வான்எங்க,8,0.9150000000000004,1149,0.0003104625892579944
சுவையுள்ள,9,0.85,1149,0.0003104625892579944
யெடுத்துவர,10,0.8300000000000001,1149,0.0003104625892579944
விரைவில்பல,10,1.06,1149,0.0003104625892579944
களாக,4,0.47,1149,0.0003104625892579944
மேல்வைத்த,9,1.055,1149,0.0003104625892579944
அச்சமென்ப,9,1.57,1149,0.0003104625892579944
கருவுற்ற,8,0.655,1149,0.0003104625892579944
வாழ்த்த,7,0.405,1149,0.0003104625892579944
நிலங்கிழிக்க,12,1.045,1149,0.0003104625892579944
வாழ்கின்ற,9,0.7749999999999999,1149,0.0003104625892579944
நான்சொன்ன,9,0.55,1149,0.0003104625892579944
பிழிந்திட்ட,11,0.76,1149,0.0003104625892579944
மலையாத,6,0.7350000000000002,1149,0.0003104625892579944
மறைந்துவிட்ட,12,0.765,1149,0.0003104625892579944
பெருக்க,7,0.405,1149,0.0003104625892579944
கிட்டிமர,8,0.855,1149,0.0003104625892579944
கோமள,4,0.5499999999999999,1149,0.0003104625892579944
பாண்டிய,7,0.4200000000000001,1149,0.0003104625892579944
சரச,3,0.6,1149,0.0003104625892579944
நன்றிபுரிந்த,12,1.08,1149,0.0003104625892579944
நிலையறிய,8,0.81,1149,0.0003104625892579944
சிதறுகின்ற,10,1.175,1149,0.0003104625892579944
தள்ளாத,6,0.6399999999999999,1149,0.0003104625892579944
அங்கந்த,7,0.64,1149,0.0003104625892579944
பண்டொழிந்த,10,0.905,1149,0.0003104625892579944
டெறிந்த,7,0.7950000000000002,1149,0.0003104625892579944
பாக்கியிந்த,11,0.9250000000000004,1149,0.0003104625892579944
செய்யுற,7,0.665,1149,0.0003104625892579944
கம்பெனில,8,0.755,1149,0.0003104625892579944
குளிப்ப,7,0.4499999999999999,1149,0.0003104625892579944
முறையாக,7,0.8550000000000001,1149,0.0003104625892579944
அவம,3,0.3850000000000001,1149,0.0003104625892579944
எழிலான,6,0.47,1149,0.0003104625892579944
பிழையென,7,0.5499999999999999,1149,0.0003104625892579944
மொய்த்திருப்ப,13,0.6299999999999998,1149,0.0003104625892579944
முழுநேர,7,0.5799999999999998,1149,0.0003104625892579944
கைப்பட,6,0.5349999999999999,1149,0.0003104625892579944
அடியேன்செய்த,12,1.2150000000000003,1149,0.0003104625892579944
வேர்கள்பல,9,0.8200000000000001,1149,0.0003104625892579944
கசடற,4,1.005,1149,0.0003104625892579944
குறுநில,7,0.52,1149,0.0003104625892579944
இருண்டன,7,1.605,1149,0.0003104625892579944
தனிப்பட,7,0.8799999999999998,1149,0.0003104625892579944
திரிகின்ற,9,0.77,1149,0.0003104625892579944
தெரிகின்ற,9,0.7500000000000001,1149,0.0003104625892579944
இருண்ட,6,0.65,1149,0.0003104625892579944
பாடாத,5,0.6200000000000001,1149,0.0003104625892579944
மான,3,0.4000000000000001,1149,0.0003104625892579944
பிழையில,7,0.6749999999999999,1149,0.0003104625892579944
தமிழறிந்த,9,0.66,1149,0.0003104625892579944
சலசலென,6,1.07,1149,0.0003104625892579944
வளர்க்கின்ற,11,0.87,1149,0.0003104625892579944
அன்புக்குரிய,12,0.7749999999999999,1149,0.0003104625892579944
நன்முர,6,0.535,1149,0.0003104625892579944
கடனென்ப,7,0.7000000000000001,1149,0.0003104625892579944
கிட்டரிய,8,0.695,1149,0.0003104625892579944
பொங்கிய,7,0.5599999999999999,1149,0.0003104625892579944
துடிக்க,7,0.455,1149,0.0003104625892579944
சக்கர,5,0.6400000000000001,1149,0.0003104625892579944
வெறுத்தக்க,10,0.8999999999999999,1149,0.0003104625892579944
பயனற்ற,6,0.5850000000000001,1149,0.0003104625892579944
னல்லபிற,7,0.6999999999999997,1149,0.0003104625892579944
பதிப்புரிமையற்ற,15,1.09,1149,0.0003104625892579944
இதய,3,0.6350000000000002,1149,0.0003104625892579944
தலைவரான,7,0.7000000000000002,1149,0.0003104625892579944
சாவதென்ற,8,1.015,1149,0.0003104625892579944
விளக்குவைத்த,12,0.725,1149,0.0003104625892579944
பெண்ணான,7,0.77,1149,0.0003104625892579944
எளிதுணர,7,0.8,1149,0.0003104625892579944
மாசற்ற,6,0.8400000000000001,1149,0.0003104625892579944
தாழ்வென்ன,9,0.865,1149,0.0003104625892579944
அண்டாத,6,1.19,1149,0.0003104625892579944
செய்கின்ற,9,0.7949999999999999,1149,0.0003104625892579944
வாங்கல,6,1.6900000000000002,1149,0.0003104625892579944
மனம்போல,7,0.94,1149,0.0003104625892579944
விளைத்தன,8,0.5450000000000002,1149,0.0003104625892579944
தொழிலறிந்த,10,0.8200000000000002,1149,0.0003104625892579944
துச்சமாக,8,0.73,1149,0.0003104625892579944
லேயிழைத்த,9,0.94,1149,0.0003104625892579944
தொட்டறிந்த,10,0.64,1149,0.0003104625892579944
யாம்சொன்ன,9,0.5850000000000002,1149,0.0003104625892579944
முழுதாய்ந்த,11,0.85,1149,0.0003104625892579944
மிகுத்திருந்த,13,0.955,1149,0.0003104625892579944
துடித்த,7,0.5650000000000001,1149,0.0003104625892579944
வகுத்திட்ட,10,0.705,1149,0.0003104625892579944
போதித்த,7,0.6299999999999999,1149,0.0003104625892579944
புண்படைத்த,10,0.815,1149,0.0003104625892579944
லாம்சம,6,0.4699999999999998,1149,0.0003104625892579944
தாக,3,0.36,1149,0.0003104625892579944
பெருக்கெடுக்க,13,1.0799999999999998,1149,0.0003104625892579944
அடைந்திட,8,0.6350000000000001,1149,0.0003104625892579944
நட,2,0.3050000000000001,1149,0.0003104625892579944
பத்தடுத்த,9,0.7849999999999999,1149,0.0003104625892579944
அணிஅல்ல,7,0.8800000000000001,1149,0.0003104625892579944
நலம்பட,6,0.57,1149,0.0003104625892579944
நல்லொழுக்க,10,0.765,1149,0.0003104625892579944
வார்கள்சில,10,1.6150000000000002,1149,0.0003104625892579944
நடந்திட்ட,9,0.7849999999999999,1149,0.0003104625892579944
அமைவுற,6,0.6499999999999999,1149,0.0003104625892579944
துயருற்ற,8,0.7050000000000001,1149,0.0003104625892579944
கரிசன,5,0.505,1149,0.0003104625892579944
முகமல,5,0.5850000000000001,1149,0.0003104625892579944
வருத்திட,8,0.795,1149,0.0003104625892579944
அகண்ட,5,0.735,1149,0.0003104625892579944
செய்துதந்த,10,1.005,1149,0.0003104625892579944
அணைக்க,6,0.895,1149,0.0003104625892579944
கனவொழிய,7,0.6200000000000001,1149,0.0003104625892579944
பென்ன,5,0.61,1149,0.0003104625892579944
வெப்பச்சலன,10,0.84,1149,0.0003104625892579944
தந்துள்ள,8,0.71,1149,0.0003104625892579944
கவர்ந்திட,9,0.685,1149,0.0003104625892579944
காழ்ப்ப,7,0.625,1149,0.0003104625892579944
நவதானிய,7,0.83,1149,0.0003104625892579944
அரிய,4,0.4049999999999999,1149,0.0003104625892579944
தன்கண,5,0.605,1149,0.0003104625892579944
நொய்ய,5,0.5549999999999999,1149,0.0003104625892579944
காணப்பட்ட,9,0.6550000000000002,1149,0.0003104625892579944
யுள்ள,5,0.5449999999999999,1149,0.0003104625892579944
குளிரிள,7,0.68,1149,0.0003104625892579944
தங்கிட,6,0.5899999999999999,1149,0.0003104625892579944
சாத்த,5,0.6199999999999999,1149,0.0003104625892579944
துறவற்க,7,0.6950000000000001,1149,0.0003104625892579944
மறவற்க,6,0.615,1149,0.0003104625892579944
திருக்க,7,0.4499999999999999,1149,0.0003104625892579944
இயல்பான,7,0.7049999999999998,1149,0.0003104625892579944
இருள்கொண்ட,10,0.8900000000000001,1149,0.0003104625892579944
பிணிபோல,7,0.8200000000000001,1149,0.0003104625892579944
கருப்பமுற,9,0.675,1149,0.0003104625892579944
அகன்றிட,7,0.565,1149,0.0003104625892579944
திருத்திய,9,0.865,1149,0.0003104625892579944
வடித்த,6,0.5900000000000001,1149,0.0003104625892579944
மனம்வருவ,8,0.7299999999999999,1149,0.0003104625892579944
நானுண்ண,7,0.6699999999999998,1149,0.0003104625892579944
அன்றந்த,7,0.655,1149,0.0003104625892579944
மாரத,4,0.45,1149,0.0003104625892579944
இழிந்த,6,0.4500000000000002,1149,0.0003104625892579944
அழியாத,6,0.6000000000000001,1149,0.0003104625892579944
நானிருக்க,9,0.5950000000000001,1149,0.0003104625892579944
தேவர்க,6,0.7649999999999999,1149,0.0003104625892579944
ளொப்ப,5,0.3149999999999999,1149,0.0003104625892579944
தாலியற்ற,8,0.77,1149,0.0003104625892579944
நற்போத,6,0.825,1149,0.0003104625892579944
இழுத்துவர,9,0.7549999999999997,1149,0.0003104625892579944
நல்கிய,6,0.695,1149,0.0003104625892579944
கிட்ட,5,0.5050000000000001,1149,0.0003104625892579944
தமிழ்மக்க,9,0.655,1149,0.0003104625892579944
இரண்டொழிய,9,0.9,1149,0.0003104625892579944
தேய்ந்த,7,2.0,1149,0.0003104625892579944
கங்குள்ள,8,0.7350000000000001,1149,0.0003104625892579944
றிருந்த,7,0.845,1149,0.0003104625892579944
தெருள்கொள்ள,11,0.895,1149,0.0003104625892579944
அங்குள,6,0.6050000000000001,1149,0.0003104625892579944
சொரிந்தன,8,0.6949999999999998,1149,0.0003104625892579944
புனைந்த,7,0.4649999999999999,1149,0.0003104625892579944
பொள்ளென,7,0.6599999999999999,1149,0.0003104625892579944
வலப்புறமாக,10,1.1949999999999996,1149,0.0003104625892579944
குளித்துவிட்ட,13,0.9299999999999996,1149,0.0003104625892579944
முறையுள்ள,9,0.91,1149,0.0003104625892579944
துணைதேட,7,0.665,1149,0.0003104625892579944
பேசிய,5,0.4999999999999999,1149,0.0003104625892579944
பணிந்திடுவார,12,0.965,1149,0.0003104625892579944
துரத்திவந்த,11,0.945,1149,0.0003104625892579944
சுகங்கண்ட,9,0.7949999999999999,1149,0.0003104625892579944
தறியாத,6,0.765,1149,0.0003104625892579944
இளிக்க,6,0.5,1149,0.0003104625892579944
இழைக்க,6,0.885,1149,0.0003104625892579944
அனைவரிட,7,0.56,1149,0.0003104625892579944
தொகையாக,7,0.435,1149,0.0003104625892579944
சாமார்த்திய,11,0.6799999999999999,1149,0.0003104625892579944
தகதகென,6,0.685,1149,0.0003104625892579944
நினைவுவந்த,10,0.8749999999999998,1149,0.0003104625892579944
யுபடம்ருஎன்ற,12,1.965,1149,0.0003104625892579944
நெற்சேர,7,0.78,1149,0.0003104625892579944
தெரிய,5,0.4499999999999999,1149,0.0003104625892579944
யடித்திட்ட,10,0.855,1149,0.0003104625892579944
விளங்கிய,8,0.4950000000000001,1149,0.0003104625892579944
துணைவேந்தராக,12,0.815,1149,0.0003104625892579944
எதிர்பார்த்த,12,0.8999999999999999,1149,0.0003104625892579944
இவையென்ற,8,0.7549999999999999,1149,0.0003104625892579944
தோற்பன,6,0.795,1149,0.0003104625892579944
மேற்கொண்ட,9,0.9699999999999996,1149,0.0003104625892579944
சுவையறிந்த,10,1.1549999999999998,1149,0.0003104625892579944
வந்தந்த,7,0.655,1149,0.0003104625892579944
றமைந்த,6,0.6649999999999999,1149,0.0003104625892579944
குறிப்பிட்ட,11,0.985,1149,0.0003104625892579944
தடித்த,6,0.5550000000000002,1149,0.0003104625892579944
பேச்சறிய,8,0.75,1149,0.0003104625892579944
தேநட,4,0.5550000000000002,1149,0.0003104625892579944
முந்துள்ள,9,0.635,1149,0.0003104625892579944
கான,3,0.4800000000000001,1149,0.0003104625892579944
அதைமிக்க,8,0.715,1149,0.0003104625892579944
அறிவிக்க,8,0.57,1149,0.0003104625892579944
திடுவ,5,0.345,1149,0.0003104625892579944
வேகமான,6,0.6599999999999999,1149,0.0003104625892579944
நன்றிந்த,8,0.735,1149,0.0003104625892579944
அதிர,4,0.395,1149,0.0003104625892579944
வினைக்கரிய,10,0.8300000000000001,1149,0.0003104625892579944
செயற்கரிய,9,0.8500000000000001,1149,0.0003104625892579944
இரக்கமற்ற,9,1.835,1149,0.0003104625892579944
திக்கின்ற,9,0.7150000000000001,1149,0.0003104625892579944
தொடுக்காத,9,1.1350000000000002,1149,0.0003104625892579944
பண்ணிய,6,0.485,1149,0.0003104625892579944
சுமந்துபெற்ற,12,0.925,1149,0.0003104625892579944
வசமிழந்த,8,0.7849999999999999,1149,0.0003104625892579944
லட்சியத்துக்காக,15,1.3,1149,0.0003104625892579944
காலைவந்த,8,0.75,1149,0.0003104625892579944
கேஎடுத்த,8,0.825,1149,0.0003104625892579944
நாரத,4,0.585,1149,0.0003104625892579944
எமையிழுத்த,10,0.7249999999999999,1149,0.0003104625892579944
வளம்பெற,7,0.6749999999999999,1149,0.0003104625892579944
துயருற,6,0.6549999999999997,1149,0.0003104625892579944
கல்லென,6,0.65,1149,0.0003104625892579944
போயுரைக்க,9,0.82,1149,0.0003104625892579944
செய்தற்கரிய,11,0.97,1149,0.0003104625892579944
யணமென்ற,7,0.965,1149,0.0003104625892579944
கொண்டுள்ள,9,0.655,1149,0.0003104625892579944
கண்ணாக,6,0.81,1149,0.0003104625892579944
பழங்கல,6,0.6049999999999999,1149,0.0003104625892579944
தேர்வாய்ந்த,11,0.91,1149,0.0003104625892579944
குறுகிய,7,0.495,1149,0.0003104625892579944
மதியென,6,0.4550000000000001,1149,0.0003104625892579944
பொதுவாக்க,9,0.7949999999999999,1149,0.0003104625892579944
அன்பென்ற,8,0.73,1149,0.0003104625892579944
பணியல்ல,7,0.8099999999999998,1149,0.0003104625892579944
தேடிய,5,0.5899999999999999,1149,0.0003104625892579944
நெய்துவைத்த,11,0.92,1149,0.0003104625892579944
பலமென்ற,7,0.7299999999999999,1149,0.0003104625892579944
பணமென்ற,7,0.7150000000000001,1149,0.0003104625892579944
தானொழுக,7,0.6200000000000001,1149,0.0003104625892579944
மாற்றிய,7,0.635,1149,0.0003104625892579944
னால்செய்த,9,1.88,1149,0.0003104625892579944
